,Unnamed: 0,MACE_pred,av_rating,sentence,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,round,batch,sent_id,disagree,agree,neutral,confidence_in_prediction_gpt-3.5,confidence_in_prediction_gpt-4o,label_gpt4o,label_gpt-3.5,3.5,4
528,528,disagrees,-0.5,"If we look at the big picture, not only are the economic benefits [ of fossil fuels ] overwhelmingly positive, but the environmental benefits are overwhelmingly positive.",neutral,neutral,disagrees,agrees,disagrees,disagrees,disagrees,disagrees,2,3,t8,0.0014094445905555,0.0215539338509793,0.9770366215584648,0.95,0.9,C,C,disagrees,disagrees
529,529,neutral,0.25,Earth&apos;s sea level was on a downward trend until the industrial age.,neutral,agrees,disagrees,neutral,neutral,agrees,neutral,agrees,2,3,t9,0.0197697427639278,0.8313518403856941,0.148878416850378,0.5,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
530,530,disagrees,-0.875,Global warming is a hoax.,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,2,4,s0,,,,1.0,1.0,C,C,disagrees,disagrees
531,531,agrees,0.5,Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,agrees,neutral,neutral,neutral,agrees,agrees,neutral,agrees,2,4,s1,,,,1.0,0.95,A,A,agrees,agrees
532,532,neutral,0.125,"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,2,4,s2,,,,0.0,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
533,533,agrees,1.0,Global warming is happening and it will be dangerous to human health and welfare.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,2,4,s3,,,,1.0,0.95,A,A,agrees,agrees
534,534,neutral,0.0,Some icebergs are cute.,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,2,4,s4,,,,0.2,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
535,535,neutral,-0.125,The CRVT is the first iteration of a carbon risk tool and presently only offers a somewhat generalized analysis.,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,2,4,t0,0.0017314209506405,0.0016284140502597,0.9966401649990998,0.85,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
536,536,agrees,0.625,It’s a primary contributor to the global warming that we see.,agrees,agrees,neutral,agrees,agrees,agrees,neutral,neutral,2,4,t1,0.0028597772393696,0.9262045409206114,0.0709356818400188,1.0,0.95,A,A,agrees,agrees
537,537,agrees,0.5,"Global warming has added more moisture to the atmosphere, such that for any storm event, including Sandy, there will be more precipitation as a consequence.",agrees,neutral,agrees,neutral,agrees,agrees,neutral,neutral,2,4,t10,0.0009044835727706,0.9978607451908345,0.0012347712363949,1.0,0.9,A,A,agrees,agrees
538,538,agrees,0.375,It’s a credible scientific case for the man-made global warming scare theory.,agrees,agrees,neutral,neutral,disagrees,agrees,agrees,neutral,2,4,t11,0.0043140777384821,0.3550518575263753,0.6406340647351426,0.9,0.8,A,A,agrees,agrees
539,539,agrees,0.75,"About half the population of Cambridge, Massachusetts, across the Charles River from Boston and home to Harvard and MIT, could be locked in to a future below sea level by the early 2060s.",agrees,agrees,neutral,agrees,agrees,agrees,agrees,neutral,2,4,t12,0.0008955322839901,0.9978792678131044,0.0012251999029054,0.9,0.9,A,A,agrees,agrees
540,540,neutral,0.125,There is such a tight relationship between sea level and temperature.,neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,2,4,t13,0.0026780414513455,0.0425400277663905,0.954781930782264,0.9,0.8,B,A,agrees,neither agrees nor disagrees
541,541,disagrees,-0.625,Any warming that may occur is likely to be modest and cause no net harm to the global environment or to human well-being.,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,agrees,disagrees,2,4,t14,0.0042688601498015,0.2609663546341564,0.7347647852160422,0.9,1.0,C,C,disagrees,disagrees
542,542,neutral,-0.125,Only 16 percent of Republicans say they worry a great deal about global warming.,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,2,4,t15,0.0030482085211849,0.0657400561785806,0.9312117353002344,1.0,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
543,543,neutral,0.125,"Global warming, i.e. Climate Change, is not about environmental or politics.",agrees,neutral,neutral,neutral,neutral,disagrees,agrees,neutral,2,4,t16,0.0010892861491532,0.0014259686080354,0.9974847452428112,0.5,0.9,C,B,neither agrees nor disagrees,disagrees
544,544,disagrees,-0.375,"The evidence against “ man-made global warming ” theory is growing stronger and Republicans, being more skeptical of the mainstream media, and being better-informed generally, have been quicker to grasp the truth than Democrats.",disagrees,disagrees,neutral,agrees,disagrees,disagrees,neutral,neutral,2,4,t17,0.3087909549184363,0.10789422165385,0.5833148234277136,0.9,0.9,C,C,disagrees,disagrees
545,545,neutral,-0.125,Carbon dioxide is coming out of your nose right now.,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,2,4,t18,0.0043865839057924,0.6376612756092676,0.35795214048494,1.0,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
546,546,neutral,0.375,"Economic growth and poverty reduction will slow down and global food prices will rise between 3 and 84 percent by 2050 because of warmer temperatures and changes in rain patterns, according to documents obtained by The Associated Press.",agrees,neutral,agrees,neutral,agrees,neutral,neutral,neutral,2,4,t19,0.1096652762146508,0.6018486575926102,0.2884860661927389,1.0,0.9,A,A,agrees,agrees
547,547,agrees,0.875,A global temperature increase of even 2 degrees Celsius would be enough to produce catastrophic climate effects.,agrees,agrees,agrees,agrees,agrees,agrees,neutral,agrees,2,4,t2,0.0027920754702265,0.9346706110363572,0.0625373134934163,0.9,0.95,A,A,agrees,agrees
548,548,neutral,0.125,"There is hardly any old, multi-year ice left.",neutral,neutral,agrees,neutral,neutral,neutral,neutral,neutral,2,4,t20,0.0012904820092338,0.0022716221138883,0.996437895876878,1.0,0.9,A,A,agrees,agrees
549,549,neutral,-0.25,The Greenland ice sheet seems to have survived a previous warm period in Earth’s history — the Eemian period.,neutral,neutral,neutral,neutral,neutral,disagrees,disagrees,neutral,2,4,t21,0.9785248963696916,0.0028844480057723,0.0185906556245358,0.8,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
550,550,neutral,-0.25,"The United States would have lost $3 trillion dollars in the deal, even while we experience a ""global greening"" of reforestation.",neutral,neutral,agrees,neutral,disagrees,disagrees,disagrees,neutral,2,4,t22,0.0017964700993103,0.0016131509034602,0.9965903789972296,0.75,0.8,C,B,neither agrees nor disagrees,disagrees
551,551,disagrees,-0.625,"Natural events such as storms, floods, and droughts happen anyway and it is hard to blame particular occurrences on global warming.",disagrees,disagrees,neutral,disagrees,disagrees,disagrees,agrees,disagrees,2,4,t23,0.1009076922970892,0.0766377263697958,0.822454581333115,0.8,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
552,552,agrees,0.25,"It’s only a temporary Band-Aid covering a problem that will persist essentially forever, actually hundreds of thousands of years for fossil fuel CO2 to finally go away naturally.",neutral,agrees,agrees,agrees,disagrees,agrees,disagrees,neutral,2,4,t24,0.8448718215933962,0.0683294190837942,0.0867987593228095,0.8,0.9,A,A,agrees,agrees
553,553,agrees,1.0,The United Nations could be wiped off the face of the earth by rising sea levels if global warming is not reversed by the year 2030.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,2,4,t25,0.0018222236640442,0.001662302918316,0.9965154734176396,1.0,0.95,A,A,agrees,agrees
554,554,disagrees,-0.875,It’s just a trick created by pretending that all the scientists who agree that humans make a contribution to global warming (ie almost everyone).,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,2,4,t26,0.0044652968066043,0.3599126220264656,0.6356220811669301,0.9,0.1,C,C,disagrees,disagrees
555,555,neutral,0.125,"The greatest number of polar bear attacks occurred in the partial decade of 2010— 2014, which is characterized by historically low summer sea ice extent and long ice-free periods.",neutral,agrees,neutral,neutral,neutral,neutral,neutral,neutral,2,4,t27,0.00229303233497,0.0187986127304076,0.9789083549346222,1.0,0.8,A,A,agrees,agrees
556,556,neutral,0.125,"In addition, our oceans absorb about 25 % of the carbon dioxide.",neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,2,4,t28,0.0789008616834074,0.0039804386215696,0.9171186996950228,0.9,0.95,B,A,agrees,neither agrees nor disagrees
557,557,neutral,0.25,The Obama administration plans to cut a national average of 32 percent of carbon dioxide emissions by 2030 from power plants’ 2005 levels.,agrees,neutral,neutral,neutral,neutral,neutral,agrees,neutral,2,4,t29,0.3564050710399315,0.0379208245884135,0.6056741043716548,1.0,0.9,A,A,agrees,agrees
558,558,neutral,0.375,"It is not feasible to wait for a global agreement on climate change, on the lines of the Kyoto protocol.",agrees,neutral,agrees,neutral,neutral,agrees,neutral,neutral,2,4,t3,0.9903369285362869,0.002172788338303,0.0074902831254102,0.7,0.7,A,A,agrees,agrees
559,559,neutral,-0.125,There is a humanitarian imperative to meeting these growing global energy needs.,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,2,4,t30,0.1157960004925166,0.7366820327501462,0.1475219667573372,0.7,0.9,B,A,agrees,neither agrees nor disagrees
560,560,agrees,0.875,"The effects of climate change are accelerating, particularly in the Arctic region and on mountain glaciers that impact critical watersheds.",agrees,agrees,agrees,agrees,agrees,agrees,neutral,agrees,2,4,t31,0.0007596106703506,0.998447192029442,0.0007931973002072,0.9,0.95,A,A,agrees,agrees
561,561,neutral,0.125,"Energy costs will increase not only because of the tax, but also because energy companies will raise prices across the board knowing that all consumers have more money to spend, thanks to carbon-tax dividends.",neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,2,4,t32,0.9912716578109132,0.0015223491896631,0.0072059929994236,0.2,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
562,562,neutral,0.125,Gas prices will not drop significantly because oil is a global commodity and those prices are largely set by international market forces.,neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,2,4,t33,0.0030951373583795,0.0662927609686476,0.9306121016729728,0.2,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
563,563,neutral,0.25,The sun’s changes will give Earth “ 30 years ” to come up with a solution to global warming.,agrees,neutral,neutral,neutral,agrees,agrees,disagrees,neutral,2,4,t34,0.0012662013928528,0.0022292728292858,0.9965045257778614,0.5,0.8,A,B,neither agrees nor disagrees,agrees
564,564,agrees,1.0,"And for the sake of future generations, our generation must move toward a global compact to confront a changing climate before it is too late.",agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,2,4,t35,0.0029806097219125,0.0512829790896596,0.945736411188428,1.0,0.95,A,A,agrees,agrees
565,565,agrees,0.5,The Earth could be heading for a new “ little ice age ” as solar activity drops once again.,agrees,neutral,agrees,agrees,agrees,neutral,disagrees,agrees,2,4,t36,0.0017430828103017,0.0015657325078966,0.9966911846818016,0.9,0.8,C,B,neither agrees nor disagrees,disagrees
566,566,agrees,0.75,Global warming would harm “ future generations ” either a moderate amount or a great deal.,agrees,agrees,agrees,agrees,agrees,agrees,disagrees,agrees,2,4,t37,0.0009030203042657,0.997901757306072,0.0011952223896622,0.9,0.9,A,A,agrees,agrees
567,567,neutral,-0.125,The forests of the western United States account for 20% to 40% of total US carbon sequestration.,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,2,4,t38,0.0012561983065954,0.0021624270002701,0.9965813746931343,0.8,0.9,B,A,agrees,neither agrees nor disagrees
568,568,disagrees,-0.5,Global warming has stalled.,neutral,disagrees,disagrees,neutral,neutral,disagrees,neutral,disagrees,2,4,t39,0.0011779610307845,0.0021533492949924,0.9966686896742232,0.2,0.9,C,B,neither agrees nor disagrees,disagrees
569,569,agrees,0.875,Burning fossil fuels will indeed result in catastrophic climate change.,agrees,agrees,agrees,agrees,agrees,agrees,neutral,agrees,2,4,t4,0.006501216632746,0.4986375428846223,0.4948612404826318,1.0,1.0,A,A,agrees,agrees
570,570,neutral,0.25,The Arctic’s albedo may be declining much faster than is estimated only a few years ago.,neutral,neutral,neutral,neutral,neutral,neutral,agrees,agrees,2,4,t5,0.000794312803509,0.9983913381956716,0.0008143490008192,0.9,0.9,A,A,agrees,agrees
571,571,neutral,0.25,Scientists agree that future storms will be slightly stronger because of global warming and that sea level is rising faster than researchers once thought.,neutral,neutral,neutral,neutral,agrees,agrees,neutral,neutral,2,4,t6,0.0053126340384328,0.8096425061648199,0.1850448597967472,0.9,0.9,A,A,agrees,agrees
572,572,neutral,0.125,Carbon dioxide has reached 400 parts per million in the atmosphere.,neutral,neutral,neutral,neutral,agrees,neutral,neutral,neutral,2,4,t7,0.0012901031197353,0.9978021989290228,0.0009076979512419,1.0,0.8,B,A,agrees,neither agrees nor disagrees
573,573,neutral,0.0,A Yale report had a significant effect on public beliefs in global warming and trust in scientists.,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,2,4,t8,0.0017785090079698,0.0015133283664375,0.9967081626255928,0.2,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
574,574,neutral,-0.25,The stark truth is that severe weather events alone will not cause global warming to pop to the top of the national agenda.,neutral,agrees,neutral,neutral,neutral,disagrees,disagrees,disagrees,2,4,t9,0.6602599198067464,0.0047175040934969,0.3350225760997566,0.8,0.8,B,C,disagrees,neither agrees nor disagrees
575,575,disagrees,-0.875,Global warming is a hoax.,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,2,5,s0,,,,1.0,1.0,C,C,disagrees,disagrees
576,576,agrees,0.625,Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,agrees,neutral,agrees,agrees,agrees,neutral,agrees,neutral,2,5,s1,,,,1.0,0.95,A,A,agrees,agrees
577,577,neutral,0.125,"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",neutral,neutral,neutral,neutral,neutral,agrees,neutral,neutral,2,5,s2,,,,0.0,1.0,B,B,neither agrees nor disagrees,neither agrees nor disagrees
578,578,agrees,1.0,Global warming is happening and it will be dangerous to human health and welfare.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,2,5,s3,,,,1.0,0.95,A,A,agrees,agrees
579,579,neutral,-0.125,Some icebergs are cute.,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,neutral,2,5,s4,,,,0.2,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
580,580,agrees,0.625,"What’s happening there is a microcosm of a global trend: 90 percent of the world’s coral will be at risk of disappearance by 2030, thanks primarily to ocean acidification and global warming, both products of greenhouse gases released by human activity.",agrees,neutral,agrees,agrees,agrees,disagrees,agrees,agrees,2,5,t0,0.0034885206898589,0.995191115510068,0.001320363800073,1.0,1.0,A,A,agrees,agrees
